"","Country","date","total_cases","new_cases","total_cases_per_million","new_cases_per_million","total_deaths","new_deaths","total_deaths_per_million","new_deaths_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","population_size","hospital_beds_per_100k","Obesity_rate","Median_Age","gdp_estimate_ppp","age_adjusted_risk","area","Density_km","Inequality_spatial_transformed","C1_School.closing","C1_Flag","C2_Workplace.closing","C2_Flag","C3_Cancel.public.events","C3_Flag","C4_Restrictions.on.gatherings","C4_Flag","C5_Close.public.transport","C5_Flag","C6_Stay.at.home.requirements","C6_Flag","C7_Restrictions.on.internal.movement","C7_Flag","C8_International.travel.controls","E1_Income.support","E1_Flag","E2_Debt.contract.relief","E3_Fiscal.measures","E4_International.support","H1_Public.information.campaigns","H1_Flag","H2_Testing.policy","H3_Contact.tracing","H4_Emergency.investment.in.healthcare","H5_Investment.in.vaccines","M1_Wildcard","StringencyIndex","LegacyStringencyIndex","days_since_outbreak","days_since_deaths_crossed_0.1_per_million","days_since_10_deaths","gov_response_at_0.1_deaths_per_million","deaths_5_day_averages","infections_5_day_averages","peak_deaths_already_occurred_indicator","peak_cases_already_occurred_indicator"
"5971","Latvia",2020-03-31,376,0,199.342,0,0,0,0,0,14807,500,7.85,0.265,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,-4,-23,NA,0,16.4352,1,1
"5972","Latvia",2020-04-01,398,22,211.006,11.664,0,0,0,0,15810,1003,8.382,0.532,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,-3,-22,NA,0,16.3292,1,1
"5973","Latvia",2020-04-02,446,48,236.454,25.448,0,0,0,0,16834,1024,8.925,0.543,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,-2,-21,NA,0,17.6016,1,1
"5974","Latvia",2020-04-03,458,12,242.816,6.362,0,0,0,0,18198,1364,9.648,0.723,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,-1,-20,NA,0,16.2232,1,1
"5975","Latvia",2020-04-04,493,35,261.372,18.556,1,1,0.53,0.53,19380,1182,10.275,0.627,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,0,-19,NA,0.106,12.406,1,1
"5976","Latvia",2020-04-05,509,16,269.854,8.483,1,0,0.53,0,20680,1300,10.964,0.689,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,1,-18,NA,0.106,14.1026,1,1
"5977","Latvia",2020-04-06,533,24,282.578,12.724,1,0,0.53,0,21453,773,11.374,0.41,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,2,-17,NA,0.106,14.3146,1,1
"5978","Latvia",2020-04-07,542,9,287.35,4.771,1,0,0.53,0,22575,1122,11.968,0.595,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,3,-16,NA,0.106,10.1792,1,1
"5979","Latvia",2020-04-08,548,6,290.531,3.181,2,1,1.06,0.53,24036,1461,12.743,0.775,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,4,-15,NA,0.212,9.543,1,1
"5980","Latvia",2020-04-09,577,29,305.906,15.375,2,0,1.06,0,25458,1422,13.497,0.754,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5,-14,NA,0.106,8.9068,1,1
"5981","Latvia",2020-04-10,589,12,312.268,6.362,2,0,1.06,0,26656,1198,14.132,0.635,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,6,-13,NA,0.106,8.4826,1,1
"5982","Latvia",2020-04-11,612,23,324.462,12.194,2,0,1.06,0,27796,1140,14.736,0.604,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,7,-12,NA,0.106,8.3766,1,1
"5983","Latvia",2020-04-12,630,18,334.005,9.543,3,1,1.59,0.53,28214,418,14.958,0.222,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,8,-11,NA,0.212,9.331,1,1
"5984","Latvia",2020-04-13,651,21,345.138,11.133,5,2,2.651,1.06,28776,562,15.256,0.298,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,9,-10,NA,0.318,10.9214,1,1
"5985","Latvia",2020-04-14,655,4,347.259,2.121,5,0,2.651,0,29018,242,15.384,0.128,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,10,-9,NA,0.318,8.2706,1,1
"5986","Latvia",2020-04-15,657,2,348.319,1.06,5,0,2.651,0,29896,878,15.85,0.465,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,11,-8,NA,0.318,7.2102,1,1
"5987","Latvia",2020-04-16,666,9,353.09,4.771,5,0,2.651,0,31302,1406,16.595,0.745,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,12,-7,NA,0.318,5.7256,1,1
"5988","Latvia",2020-04-17,675,9,357.862,4.771,5,0,2.651,0,32837,1535,17.409,0.814,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,13,-6,NA,0.212,4.7712,1,1
"5989","Latvia",2020-04-18,682,7,361.573,3.711,5,0,2.651,0,34697,1860,18.395,0.986,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,14,-5,NA,0,3.2868,1,1
"5990","Latvia",2020-04-19,712,30,377.478,15.905,5,0,2.651,0,35881,1184,19.023,0.628,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,15,-4,NA,0,6.0436,1,1
"5991","Latvia",2020-04-20,727,15,385.431,7.952,5,0,2.651,0,36668,787,19.44,0.417,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,16,-3,NA,0,7.422,1,1
"5992","Latvia",2020-04-21,739,12,391.793,6.362,5,0,2.651,0,37972,1304,20.131,0.691,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,17,-2,NA,0,7.7402,1,1
"5993","Latvia",2020-04-22,748,9,396.564,4.771,9,4,4.771,2.121,39336,1364,20.855,0.723,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,18,-1,NA,0.4242,7.7402,1,1
"5994","Latvia",2020-04-23,761,13,403.456,6.892,11,2,5.832,1.06,41041,1705,21.759,0.904,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,19,0,NA,0.6362,8.3764,1,1
"5995","Latvia",2020-04-24,778,17,412.469,9.013,11,0,5.832,0,43080,2039,22.84,1.081,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,20,1,NA,0.6362,6.998,1,1
"5996","Latvia",2020-04-25,784,6,415.65,3.181,12,1,6.362,0.53,45743,2663,24.251,1.412,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,21,2,NA,0.7422,6.0438,1,1
"5997","Latvia",2020-04-26,804,20,426.253,10.603,12,0,6.362,0,47617,1874,25.245,0.994,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,22,3,NA,0.7422,6.892,1,1
"5998","Latvia",2020-04-27,812,8,430.495,4.241,12,0,6.362,0,49181,1564,26.074,0.829,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,23,4,NA,0.318,6.786,1,1
"5999","Latvia",2020-04-28,818,6,433.676,3.181,13,1,6.892,0.53,51561,2380,27.336,1.262,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,24,5,NA,0.212,6.0438,1,1
"6000","Latvia",2020-04-29,836,18,443.219,9.543,13,0,6.892,0,54811,3250,29.059,1.723,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,25,6,NA,0.212,6.1498,1,1
"6001","Latvia",2020-04-30,849,13,450.111,6.892,15,2,7.952,1.06,57886,3075,30.689,1.63,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,26,7,NA,0.318,6.892,1,1
"6002","Latvia",2020-05-01,858,9,454.882,4.771,15,0,7.952,0,61120,3234,32.404,1.715,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,27,8,NA,0.318,5.7256,1,1
"6003","Latvia",2020-05-02,870,12,461.244,6.362,16,1,8.483,0.53,63102,1982,33.455,1.051,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,28,9,NA,0.424,6.1498,1,1
"6004","Latvia",2020-05-03,871,1,461.775,0.53,16,0,8.483,0,64245,1143,34.061,0.606,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,29,10,NA,0.318,5.6196,1,1
"6005","Latvia",2020-05-04,879,8,466.016,4.241,16,0,8.483,0,65464,1219,34.707,0.646,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,30,11,NA,0.318,4.5592,1,1
"6006","Latvia",2020-05-05,896,17,475.029,9.013,16,0,8.483,0,66150,686,35.07,0.364,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,31,12,NA,0.106,4.9834,1,1
"6007","Latvia",2020-05-06,896,0,475.029,0,17,1,9.013,0.53,68627,2477,36.384,1.313,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,32,13,NA,0.212,4.0292,1,1
"6008","Latvia",2020-05-07,900,4,477.149,2.121,17,0,9.013,0,71069,2442,37.678,1.295,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,33,14,NA,0.106,3.181,1,1
"6009","Latvia",2020-05-08,909,9,481.921,4.771,18,1,9.543,0.53,73016,1947,38.711,1.032,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,34,15,NA,0.212,4.0292,1,1
"6010","Latvia",2020-05-09,928,19,491.994,10.073,18,0,9.543,0,75571,2555,40.065,1.355,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,35,16,NA,0.212,5.1956,1,1
"6011","Latvia",2020-05-10,930,2,493.054,1.06,18,0,9.543,0,76592,1021,40.606,0.541,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,36,17,NA,0.212,3.605,1,1
"6012","Latvia",2020-05-11,939,9,497.826,4.771,18,0,9.543,0,77147,555,40.901,0.294,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,37,18,NA,0.106,4.5592,1,1
"6013","Latvia",2020-05-12,946,7,501.537,3.711,18,0,9.543,0,79047,1900,41.908,1.007,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,38,19,NA,0.106,4.8772,1,1
"6014","Latvia",2020-05-13,950,4,503.658,2.121,18,0,9.543,0,NA,NA,NA,NA,1886202,5.57,23.6,44.4,32986.51,93.5205110797994,64637910831,29.68766333,3.43591912394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,39,20,NA,-4.44089209850063e-17,4.3472,1,1
"6015","Lebanon",2020-02-22,1,1,0.147,0.147,0,0,0,0,NA,NA,NA,NA,6825442,2.9,32,33.7,15598.812,28.8172941990188,9962729812,591.3520568,2.9282179263645,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,1,1,1,1,0,0,NA,9.92,12.38,0,-18,-37,39.02,0,0.0294,1,1
"6016","Lebanon",2020-02-23,1,0,0.147,0,0,0,0,0,NA,NA,NA,NA,6825442,2.9,32,33.7,15598.812,28.8172941990188,9962729812,591.3520568,2.9282179263645,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,1,1,1,1,0,0,NA,9.92,12.38,1,-17,-36,39.02,0,0.0294,1,1
"6017","Lebanon",2020-02-24,1,0,0.147,0,0,0,0,0,NA,NA,NA,NA,6825442,2.9,32,33.7,15598.812,28.8172941990188,9962729812,591.3520568,2.9282179263645,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,1,1,1,1,0,0,NA,9.92,12.38,2,-16,-35,39.02,0,0.0294,1,1
"6018","Lebanon",2020-02-25,1,0,0.147,0,0,0,0,0,NA,NA,NA,NA,6825442,2.9,32,33.7,15598.812,28.8172941990188,9962729812,591.3520568,2.9282179263645,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,1,1,1,1,0,0,NA,9.92,12.38,3,-15,-34,39.02,0,0.0294,1,1
"6019","Lebanon",2020-02-26,1,0,0.147,0,0,0,0,0,NA,NA,NA,NA,6825442,2.9,32,33.7,15598.812,28.8172941990188,9962729812,591.3520568,2.9282179263645,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,1,1,1,1,0,0,NA,9.92,12.38,4,-14,-33,39.02,0,0.0294,1,1
"6020","Lebanon",2020-02-27,2,1,0.293,0.147,0,0,0,0,NA,NA,NA,NA,6825442,2.9,32,33.7,15598.812,28.8172941990188,9962729812,591.3520568,2.9282179263645,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,1,1,1,1,0,0,NA,9.92,12.38,5,-13,-32,39.02,0,0.0294,1,1
"6021","Lebanon",2020-02-28,3,1,0.44,0.147,0,0,0,0,NA,NA,NA,NA,6825442,2.9,32,33.7,15598.812,28.8172941990188,9962729812,591.3520568,2.9282179263645,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,1,1,1,1,0,0,NA,15.47,18.1,6,-12,-31,39.02,0,0.0588,1,1
"6022","Lebanon",2020-02-29,3,0,0.44,0,0,0,0,0,NA,NA,NA,NA,6825442,2.9,32,33.7,15598.812,28.8172941990188,9962729812,591.3520568,2.9282179263645,3,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,1,1,1,1,0,0,NA,26.59,32.38,7,-11,-30,39.02,0,0.0588,1,1
"6023","Lebanon",2020-03-01,4,1,0.586,0.147,0,0,0,0,NA,NA,NA,NA,6825442,2.9,32,33.7,15598.812,28.8172941990188,9962729812,591.3520568,2.9282179263645,3,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,1,1,1,1,0,0,NA,26.59,32.38,8,-10,-29,39.02,0,0.0882,1,1
"6024","Lebanon",2020-03-02,10,6,1.465,0.879,0,0,0,0,NA,NA,NA,NA,6825442,2.9,32,33.7,15598.812,28.8172941990188,9962729812,591.3520568,2.9282179263645,3,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,1,1,1,1,0,0,NA,26.59,32.38,9,-9,-28,39.02,0,0.264,1,1
"6025","Lebanon",2020-03-03,13,3,1.905,0.44,0,0,0,0,NA,NA,NA,NA,6825442,2.9,32,33.7,15598.812,28.8172941990188,9962729812,591.3520568,2.9282179263645,3,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,1,1,1,1,0,0,NA,26.59,32.38,10,-8,-27,39.02,0,0.3226,1,1
"6026","Lebanon",2020-03-06,16,3,2.344,0.44,0,0,0,0,NA,NA,NA,NA,6825442,2.9,32,33.7,15598.812,28.8172941990188,9962729812,591.3520568,2.9282179263645,3,1,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,1,0,0,NA,39.02,47.86,13,-5,-24,39.02,0,0.3812,1,1
"6027","Lebanon",2020-03-07,22,6,3.223,0.879,0,0,0,0,NA,NA,NA,NA,6825442,2.9,32,33.7,15598.812,28.8172941990188,9962729812,591.3520568,2.9282179263645,3,1,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,1,0,0,NA,39.02,47.86,14,-4,-23,39.02,0,0.557,1,1
"6028","Lebanon",2020-03-09,32,10,4.688,1.465,0,0,0,0,NA,NA,NA,NA,6825442,2.9,32,33.7,15598.812,28.8172941990188,9962729812,591.3520568,2.9282179263645,3,1,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,1,0,0,NA,39.02,47.86,16,-2,-21,39.02,0,0.8206,1,1
"6029","Lebanon",2020-03-10,41,9,6.007,1.319,0,0,0,0,NA,NA,NA,NA,6825442,2.9,32,33.7,15598.812,28.8172941990188,9962729812,591.3520568,2.9282179263645,3,1,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,1,3.9e+07,0,NA,39.02,47.86,17,-1,-20,39.02,0,0.9086,1,1
"6030","Lebanon",2020-03-11,41,0,6.007,0,1,1,0.147,0.147,NA,NA,NA,NA,6825442,2.9,32,33.7,15598.812,28.8172941990188,9962729812,591.3520568,2.9282179263645,3,1,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,1,0,0,NA,39.02,47.86,18,0,-19,39.02,0.0294,0.8206,1,1
"6031","Lebanon",2020-03-12,61,20,8.937,2.93,2,1,0.293,0.147,NA,NA,NA,NA,6825442,2.9,32,33.7,15598.812,28.8172941990188,9962729812,591.3520568,2.9282179263645,3,1,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,1,0,0,NA,39.02,47.86,19,1,-18,39.02,0.0588,1.3186,1,1
"6032","Lebanon",2020-03-13,66,5,9.67,0.733,2,0,0.293,0,NA,NA,NA,NA,6825442,2.9,32,33.7,15598.812,28.8172941990188,9962729812,591.3520568,2.9282179263645,3,1,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,1,0,0,NA,39.02,47.86,20,2,-17,39.02,0.0588,1.2894,1,1
"6033","Lebanon",2020-03-15,93,27,13.625,3.956,3,1,0.44,0.147,NA,NA,NA,NA,6825442,2.9,32,33.7,15598.812,28.8172941990188,9962729812,591.3520568,2.9282179263645,3,1,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,1,0,0,NA,39.02,47.86,22,4,-15,39.02,0.0882,1.7876,1,1
"6034","Lebanon",2020-03-16,99,6,14.505,0.879,3,0,0.44,0,NA,NA,NA,NA,6825442,2.9,32,33.7,15598.812,28.8172941990188,9962729812,591.3520568,2.9282179263645,3,1,2,1,1,0,0,NA,0,NA,1,1,1,1,4,0,NA,0,0,0,2,1,1,1,0,0,NA,58.73,65,23,5,-14,39.02,0.0882,1.6996,1,1
"6035","Lebanon",2020-03-17,120,21,17.581,3.077,3,0,0.44,0,NA,NA,NA,NA,6825442,2.9,32,33.7,15598.812,28.8172941990188,9962729812,591.3520568,2.9282179263645,3,1,2,1,1,0,0,NA,0,NA,1,1,1,1,4,0,NA,0,0,0,2,1,1,1,0,0,NA,58.73,65,24,6,-13,39.02,0.0588,2.315,1,1
"6036","Lebanon",2020-03-18,120,0,17.581,0,3,0,0.44,0,NA,NA,NA,NA,6825442,2.9,32,33.7,15598.812,28.8172941990188,9962729812,591.3520568,2.9282179263645,3,1,3,1,2,1,4,1,1,1,2,1,1,1,4,0,NA,0,0,0,2,1,1,1,0,0,NA,89.41,88.81,25,7,-12,39.02,0.0294,1.729,1,1
