"","Country","date","total_cases","total_cases_per_million","total_deaths","total_deaths_per_million","Obesity_rate","Median_Age","gdp_estimate_ppp","risk_adjusted_age","population_size","Density_km","Inequality_spatial_transformed","C1_School.closing","C1_Flag","C2_Workplace.closing","C2_Flag","C3_Cancel.public.events","C3_Flag","C4_Restrictions.on.gatherings","C4_Flag","C5_Close.public.transport","C5_Flag","C6_Stay.at.home.requirements","C6_Flag","C7_Restrictions.on.internal.movement","C7_Flag","C8_International.travel.controls","E1_Income.support","E1_Flag","E2_Debt.contract.relief","E3_Fiscal.measures","E4_International.support","H1_Public.information.campaigns","H1_Flag","H2_Testing.policy","H3_Contact.tracing","H4_Emergency.investment.in.healthcare","H5_Investment.in.vaccines","M1_Wildcard","StringencyIndex","LegacyStringencyIndex","days_since_outbreak","days_since_deaths_crossed_0.1_per_million","days_since_10_deaths","gov_response_at_0.1_deaths_per_million","deaths_5_day_averages","infections_5_day_averages","peak_deaths_already_occurred_indicator","peak_cases_already_occurred_indicator","new_deaths_per_million","new_cases_per_million"
"2068","CaymanIslands",2020-04-28,70,1065.125,1,15.216,NA,40.5,NA,NA,0.0657199859171459,366.5866514,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,38,NA,NA,0,12.1728,1,1,0,0
"2069","CaymanIslands",2020-04-29,70,1065.125,1,15.216,NA,40.5,NA,NA,0.0657199859171459,366.5866514,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,39,NA,NA,0,12.1728,1,1,0,0
"2070","CaymanIslands",2020-04-30,73,1110.773,1,15.216,NA,40.5,NA,NA,0.0657199859171459,366.5866514,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,40,NA,NA,0,21.3024,1,1,0,45.648
"2071","CaymanIslands",2020-05-01,73,1110.773,1,15.216,NA,40.5,NA,NA,0.0657199859171459,366.5866514,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,41,NA,NA,0,9.1296,1,1,0,0
"2072","CaymanIslands",2020-05-02,74,1125.989,1,15.216,NA,40.5,NA,NA,0.0657199859171459,366.5866514,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,42,NA,NA,0,12.1728,1,1,0,15.216
"2073","CaymanIslands",2020-05-03,74,1125.989,1,15.216,NA,40.5,NA,NA,0.0657199859171459,366.5866514,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,43,NA,NA,0,12.1728,1,1,0,0
"2074","CaymanIslands",2020-05-04,74,1125.989,1,15.216,NA,40.5,NA,NA,0.0657199859171459,366.5866514,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,44,NA,NA,0,12.1728,1,1,0,0
"2075","CaymanIslands",2020-05-05,75,1141.205,1,15.216,NA,40.5,NA,NA,0.0657199859171459,366.5866514,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,45,NA,NA,0,6.0864,1,1,0,15.216
"2076","CaymanIslands",2020-05-06,75,1141.205,1,15.216,NA,40.5,NA,NA,0.0657199859171459,366.5866514,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,46,NA,NA,0,6.0864,1,1,0,0
"2077","CaymanIslands",2020-05-07,78,1186.853,1,15.216,NA,40.5,NA,NA,0.0657199859171459,366.5866514,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,47,NA,NA,0,12.1728,1,1,0,45.648
"2078","CaymanIslands",2020-05-08,78,1186.853,1,15.216,NA,40.5,NA,NA,0.0657199859171459,366.5866514,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,48,NA,NA,0,12.1728,1,1,0,0
"2079","CaymanIslands",2020-05-09,81,1232.502,1,15.216,NA,40.5,NA,NA,0.0657199859171459,366.5866514,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,49,NA,NA,0,21.3024,1,1,0,45.648
"2080","CaymanIslands",2020-05-10,81,1232.502,1,15.216,NA,40.5,NA,NA,0.0657199859171459,366.5866514,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,50,NA,NA,0,18.2592,1,1,0,0
"2081","CaymanIslands",2020-05-11,81,1232.502,1,15.216,NA,40.5,NA,NA,0.0657199859171459,366.5866514,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,51,NA,NA,0,18.2592,1,1,0,0
"2082","CaymanIslands",2020-05-12,84,1278.15,1,15.216,NA,40.5,NA,NA,0.0657199859171459,366.5866514,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,52,NA,NA,0,18.2592,1,1,0,45.648
"2083","Chad",2020-03-20,1,0.061,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,0,NA,0,NA,0,NA,3,1,0,NA,NA,NA,0,NA,2,0,NA,0,0,0,2,1,1,0,0,0,NA,25.79,31.43,0,-40,-44,88.23,0,0.061,0,0,0,0.061
"2084","Chad",2020-03-21,1,0.061,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,0,NA,0,NA,0,NA,3,1,0,NA,NA,NA,0,NA,2,0,NA,0,0,0,2,1,1,0,0,0,NA,25.79,31.43,1,-39,-43,88.23,0,0.0305,0,0,0,0
"2085","Chad",2020-03-22,2,0.122,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,0,NA,0,NA,0,NA,3,1,0,NA,NA,NA,0,NA,2,0,NA,0,0,0,2,1,1,0,0,0,NA,25.79,31.43,2,-38,-42,88.23,0,0.0406666666666667,0,0,0,0.061
"2086","Chad",2020-03-23,2,0.122,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,0,NA,0,NA,0,NA,3,1,0,NA,NA,NA,0,NA,2,0,NA,0,0,0,2,1,1,0,0,0,NA,25.79,31.43,3,-37,-41,88.23,0,0.0305,0,0,0,0
"2087","Chad",2020-03-24,2,0.122,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,0,NA,0,NA,0,NA,3,1,0,NA,NA,NA,0,NA,2,0,NA,0,0,0,2,1,1,0,0,0,NA,25.79,31.43,4,-36,-40,88.23,0,0.0244,0,0,0,0
"2088","Chad",2020-03-25,3,0.183,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,0,NA,0,NA,0,NA,3,1,0,NA,NA,NA,0,NA,2,0,NA,0,0,0,2,1,1,0,0,0,NA,25.79,31.43,5,-35,-39,88.23,0,0.0244,0,0,0,0.061
"2089","Chad",2020-03-26,3,0.183,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,0,NA,0,NA,0,NA,3,1,0,NA,NA,NA,0,NA,2,0,NA,0,0,0,2,1,1,0,0,0,NA,25.79,31.43,6,-34,-38,88.23,0,0.0244,0,0,0,0
"2090","Chad",2020-03-27,5,0.304,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,0,NA,0,NA,0,NA,3,1,0,NA,NA,NA,0,NA,2,0,NA,2,0,0,2,1,1,0,0,0,NA,25.79,31.43,7,-33,-37,88.23,0,0.0366,0,0,0,0.122
"2091","Chad",2020-03-28,5,0.304,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,0,NA,0,NA,0,NA,3,1,0,NA,NA,NA,0,NA,2,0,NA,2,0,0,2,1,1,0,0,0,NA,25.79,31.43,8,-32,-36,88.23,0,0.0366,0,0,0,0
"2092","Chad",2020-03-29,5,0.304,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,0,NA,0,NA,0,NA,3,1,0,NA,NA,NA,0,NA,2,0,NA,2,0,0,2,1,1,0,0,0,NA,25.79,31.43,9,-31,-35,88.23,0,0.0366,0,0,0,0
"2093","Chad",2020-03-30,5,0.304,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,0,NA,0,NA,0,NA,3,1,0,NA,NA,NA,0,NA,2,0,NA,2,0,0,2,1,1,0,0,0,NA,25.79,31.43,10,-30,-34,88.23,0,0.0244,0,0,0,0
"2094","Chad",2020-03-31,7,0.426,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,0,NA,0,NA,0,NA,3,1,0,NA,NA,NA,0,NA,2,0,NA,2,0,0,2,1,1,0,0,0,NA,25.79,31.43,11,-29,-33,88.23,0,0.0488,0,0,0,0.122
"2095","Chad",2020-04-01,7,0.426,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,0,NA,0,NA,0,NA,3,1,0,NA,NA,NA,0,NA,2,0,NA,2,0,0,2,1,1,0,0,0,NA,25.79,31.43,12,-28,-32,88.23,0,0.0244,0,0,0,0
"2096","Chad",2020-04-02,7,0.426,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,0,NA,0,NA,0,NA,3,1,0,NA,2,0,0,NA,2,0,NA,2,0,0,2,1,1,0,0,0,NA,31.09,38.57,13,-27,-31,88.23,0,0.0244,0,0,0,0
"2097","Chad",2020-04-03,7,0.426,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,0,NA,0,NA,0,NA,3,1,0,NA,2,0,0,NA,2,0,NA,2,0,0,2,1,1,0,0,0,NA,31.09,38.57,14,-26,-30,88.23,0,0.0244,0,0,0,0
"2098","Chad",2020-04-04,7,0.426,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,0,NA,0,NA,0,NA,3,1,0,NA,2,0,0,NA,2,0,NA,2,0,0,2,1,1,0,0,0,NA,31.09,38.57,15,-25,-29,88.23,0,0.0244,0,0,0,0
"2099","Chad",2020-04-05,8,0.487,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,0,NA,0,NA,0,NA,3,1,0,NA,2,0,0,NA,2,0,NA,2,0,0,2,1,1,0,0,0,NA,31.09,38.57,16,-24,-28,88.23,0,0.0122,0,0,0,0.061
"2100","Chad",2020-04-06,9,0.548,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,0,NA,0,NA,0,NA,3,1,0,NA,2,0,0,NA,2,0,NA,2,0,0,2,1,1,0,0,0,NA,31.09,38.57,17,-23,-27,88.23,0,0.0244,0,0,0,0.061
"2101","Chad",2020-04-07,9,0.548,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,0,NA,0,NA,0,NA,3,1,0,NA,2,0,0,NA,2,0,NA,2,0,0,2,1,1,0,0,0,NA,31.09,38.57,18,-22,-26,88.23,0,0.0244,0,0,0,0
"2102","Chad",2020-04-08,9,0.548,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,0,NA,0,NA,0,NA,3,1,0,NA,2,0,0,NA,2,0,NA,2,0,0,2,1,1,0,0,0,NA,31.09,38.57,19,-21,-25,88.23,0,0.0244,0,0,0,0
"2103","Chad",2020-04-09,10,0.609,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,0,NA,0,NA,0,NA,3,1,0,NA,2,0,0,NA,2,0,NA,2,0,0,2,1,1,0,0,0,NA,31.09,38.57,20,-20,-24,88.23,0,0.0366,0,0,0,0.061
"2104","Chad",2020-04-10,11,0.67,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,0,NA,0,NA,0,NA,3,1,0,NA,2,0,0,NA,2,0,NA,2,0,0,2,1,1,0,0,0,NA,31.09,38.57,21,-19,-23,88.23,0,0.0366,0,0,0,0.061
"2105","Chad",2020-04-11,11,0.67,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,0,NA,0,NA,0,NA,3,1,0,NA,2,0,0,NA,2,0,NA,2,0,0,2,1,1,0,0,0,NA,31.09,38.57,22,-18,-22,88.23,0,0.0244,0,0,0,0
"2106","Chad",2020-04-12,11,0.67,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,0,NA,0,NA,0,NA,3,1,0,NA,2,0,0,NA,2,0,NA,2,0,0,2,1,1,0,0,0,NA,31.09,38.57,23,-17,-21,88.23,0,0.0244,0,0,0,0
"2107","Chad",2020-04-13,15,0.913,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,1,1,2,1,2,0,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,88.23,97.14,24,-16,-20,88.23,0,0.0732,0,0,0,0.244
"2108","Chad",2020-04-14,23,1.4,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,1,1,2,1,2,0,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,88.23,97.14,25,-15,-19,88.23,0,0.1584,0,0,0,0.487
"2109","Chad",2020-04-15,23,1.4,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,1,1,2,1,2,0,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,88.23,97.14,26,-14,-18,88.23,0,0.1462,0,0,0,0
"2110","Chad",2020-04-16,27,1.644,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,1,1,2,1,2,0,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,88.23,97.14,27,-13,-17,88.23,0,0.195,0,0,0,0.244
"2111","Chad",2020-04-17,27,1.644,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,1,1,2,1,2,0,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,88.23,97.14,28,-12,-16,88.23,0,0.195,0,0,0,0
"2112","Chad",2020-04-18,33,2.009,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,1,1,2,1,2,0,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,88.23,97.14,29,-11,-15,88.23,0,0.2192,0,0,0,0.365
"2113","Chad",2020-04-19,33,2.009,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,1,1,2,1,2,0,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,88.23,97.14,30,-10,-14,88.23,0,0.1218,0,0,0,0
"2114","Chad",2020-04-20,33,2.009,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,1,1,2,1,2,0,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,88.23,97.14,31,-9,-13,88.23,0,0.1218,0,0,0,0
"2115","Chad",2020-04-21,33,2.009,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,1,1,2,1,2,0,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,88.23,97.14,32,-8,-12,88.23,0,0.073,0,0,0,0
"2116","Chad",2020-04-22,34,2.07,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,1,1,2,1,2,0,2,1,4,0,NA,2,0,0,2,1,1,0,0,0,NA,88.23,97.14,33,-7,-11,88.23,0,0.0852,0,0,0,0.061
"2117","Chad",2020-04-23,34,2.07,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,1,1,2,1,2,0,2,1,4,2,1,2,3.75e+08,0,2,1,1,0,0,0,NA,88.23,97.14,34,-6,-10,88.23,0,0.0122,0,0,0,0
"2118","Chad",2020-04-24,40,2.435,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,1,1,2,1,2,0,2,1,4,2,1,2,0,0,2,1,1,0,0,0,NA,88.23,97.14,35,-5,-9,88.23,0,0.0852,0,0,0,0.365
"2119","Chad",2020-04-25,40,2.435,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,1,1,2,1,2,0,2,1,4,2,1,2,0,0,2,1,1,0,0,0,NA,88.23,97.14,36,-4,-8,88.23,0,0.0852,0,0,0,0
"2120","Chad",2020-04-26,40,2.435,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,1,1,2,1,2,0,2,1,4,2,1,2,0,0,2,1,1,0,0,0,NA,88.23,97.14,37,-3,-7,88.23,0,0.0852,0,0,0,0
"2121","Chad",2020-04-27,46,2.8,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,1,1,2,1,2,0,2,1,4,2,1,2,0,0,2,1,1,0,0,0,NA,88.23,97.14,38,-2,-6,88.23,0,0.146,0,0,0,0.365
"2122","Chad",2020-04-28,46,2.8,0,0,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,1,1,2,1,2,0,2,1,4,2,1,2,0,0,2,1,1,0,0,0,NA,88.23,97.14,39,-1,-5,88.23,0,0.146,0,0,0,0
"2123","Chad",2020-04-29,52,3.166,2,0.122,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,1,1,2,1,2,0,2,1,4,2,1,2,0,0,2,1,1,0,0,0,NA,88.23,97.14,40,0,-4,88.23,0.0244,0.146,0,0,0.122,0.365
"2124","Chad",2020-04-30,52,3.166,2,0.122,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,1,1,2,1,2,0,2,1,4,2,1,2,0,0,2,1,1,0,0,0,NA,88.23,97.14,41,1,-3,88.23,0.0244,0.146,0,0,0,0
"2125","Chad",2020-05-01,73,4.444,5,0.304,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,3,1,2,1,2,0,2,0,4,NA,NA,2,0,0,2,1,1,0,0,0,NA,89.03,92.38,42,2,-2,88.23,0.061,0.4016,0,0,0.183,1.278
"2126","Chad",2020-05-02,73,4.444,5,0.304,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,3,1,2,1,2,0,2,0,4,NA,NA,2,0,0,2,1,1,0,0,0,NA,89.03,92.38,43,3,-1,88.23,0.061,0.3286,0,0,0,0
"2127","Chad",2020-05-03,117,7.123,10,0.609,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,3,1,2,1,2,0,2,0,4,NA,NA,2,0,0,2,1,1,0,0,0,NA,89.03,92.38,44,4,0,88.23,0.1218,0.8644,0,0,0.304,2.679
"2128","Chad",2020-05-04,117,7.123,10,0.609,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,3,1,2,1,2,0,2,0,4,NA,NA,2,0,0,2,1,1,0,0,0,NA,89.03,92.38,45,5,1,88.23,0.0974,0.7914,0,0,0,0
"2129","Chad",2020-05-05,117,7.123,10,0.609,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,3,1,2,1,2,0,2,0,4,NA,NA,2,0,0,2,1,1,0,0,0,NA,89.03,92.38,46,6,2,88.23,0.0974,0.7914,0,0,0,0
"2130","Chad",2020-05-06,170,10.35,17,1.035,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,3,1,2,1,2,0,2,0,4,NA,NA,2,0,0,2,1,1,0,0,0,NA,89.03,92.38,47,7,3,88.23,0.146,1.1812,0,0,0.426,3.227
"2131","Chad",2020-05-07,170,10.35,17,1.035,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,3,1,2,1,2,0,2,0,4,NA,NA,2,0,0,2,1,1,0,0,0,NA,89.03,92.38,48,8,4,88.23,0.146,1.1812,0,0,0,0
"2132","Chad",2020-05-08,253,15.403,27,1.644,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,3,1,2,1,2,0,2,0,4,NA,NA,2,0,0,2,1,1,0,0,0,NA,89.03,92.38,49,9,5,88.23,0.207,1.656,0,0,0.609,5.053
"2133","Chad",2020-05-09,260,15.829,28,1.705,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,3,1,2,1,2,0,2,0,4,NA,NA,2,0,0,2,1,1,0,0,0,NA,89.03,92.38,50,10,6,88.23,0.2192,1.7412,0,0,0.061,0.426
"2134","Chad",2020-05-10,322,19.603,31,1.887,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,3,1,2,1,2,0,2,0,4,NA,NA,2,0,0,2,1,1,0,0,0,NA,89.03,92.38,51,11,7,88.23,0.2558,2.4962,0,0,0.183,3.775
"2135","Chad",2020-05-11,322,19.603,31,1.887,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,3,1,3,1,2,1,3,1,2,1,2,0,2,0,4,NA,NA,2,0,0,2,1,1,0,0,0,NA,89.03,92.38,52,12,8,88.23,0.1706,1.8508,0,0,0,0
"2136","Chad",2020-05-12,322,19.603,31,1.887,6.1,16.1,2602.629,8.69088109823674,16.4260572361373,11.05158652,6.06039750947237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,89.03,92.38,53,13,9,88.23,0.1706,1.8508,0,0,0,0
"2137","Chile",2020-03-04,1,0.052,0,0,28,35.5,27150.376,50.4584581918967,19.1162144770209,25.30452349,19.8291079883703,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,-20,-28,62.04,0,0.052,1,0,0,0.052
"2138","Chile",2020-03-05,3,0.157,0,0,28,35.5,27150.376,50.4584581918967,19.1162144770209,25.30452349,19.8291079883703,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,NA,NA,0,0,1,-19,-27,62.04,0,0.0785,1,0,0,0.105
"2139","Chile",2020-03-06,4,0.209,0,0,28,35.5,27150.376,50.4584581918967,19.1162144770209,25.30452349,19.8291079883703,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,NA,NA,0,0,2,-18,-26,62.04,0,0.0696666666666667,1,0,0,0.052
"2140","Chile",2020-03-07,5,0.262,0,0,28,35.5,27150.376,50.4584581918967,19.1162144770209,25.30452349,19.8291079883703,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,NA,NA,0,0,3,-17,-25,62.04,0,0.06525,1,0,0,0.052
"2141","Chile",2020-03-09,10,0.523,0,0,28,35.5,27150.376,50.4584581918967,19.1162144770209,25.30452349,19.8291079883703,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,NA,NA,0,0,5,-15,-23,62.04,0,0.1046,1,0,0,0.262
"2142","Chile",2020-03-10,13,0.68,0,0,28,35.5,27150.376,50.4584581918967,19.1162144770209,25.30452349,19.8291079883703,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,NA,NA,0,0,6,-14,-22,62.04,0,0.1256,1,0,0,0.157
"2143","Chile",2020-03-11,17,0.889,0,0,28,35.5,27150.376,50.4584581918967,19.1162144770209,25.30452349,19.8291079883703,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,NA,NA,0,0,7,-13,-21,62.04,0,0.1464,1,0,0,0.209
"2144","Chile",2020-03-12,23,1.203,0,0,28,35.5,27150.376,50.4584581918967,19.1162144770209,25.30452349,19.8291079883703,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,NA,NA,0,0,8,-12,-20,62.04,0,0.1988,1,0,0,0.314
"2145","Chile",2020-03-13,33,1.726,0,0,28,35.5,27150.376,50.4584581918967,19.1162144770209,25.30452349,19.8291079883703,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,0,NA,0,0,262830928,NA,NA,0,0,9,-11,-19,62.04,0,0.293,1,0,0,0.523
"2146","Chile",2020-03-14,43,2.249,0,0,28,35.5,27150.376,50.4584581918967,19.1162144770209,25.30452349,19.8291079883703,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,0,0,0,NA,NA,11.11,14.29,10,-10,-18,62.04,0,0.3452,1,0,0,0.523
"2147","Chile",2020-03-15,61,3.191,0,0,28,35.5,27150.376,50.4584581918967,19.1162144770209,25.30452349,19.8291079883703,3,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,0,0,0,NA,NA,22.22,28.57,11,-9,-17,62.04,0,0.5022,1,0,0,0.942
"2148","Chile",2020-03-16,75,3.923,0,0,28,35.5,27150.376,50.4584581918967,19.1162144770209,25.30452349,19.8291079883703,3,1,1,1,2,0,2,1,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,0,0,0,NA,NA,43.12,45.24,12,-8,-16,62.04,0,0.6068,1,0,0,0.732
